movement_id,production_order_id,material_id,material_name,movement_type,quantity,unit
SM0000389,PO000180,M001,Cast Iron,Consumption,6692.0,Kg
SM0000390,PO000180,M015,Protective Coating,Consumption,143.4,Litre
SM0000391,PO000181,M001,Cast Iron,Consumption,19440.0,Kg
SM0000392,PO000181,M010,Lubricating Oil,Consumption,172.8,Litre
SM0000393,PO000181,M011,Industrial Coolant,Consumption,345.6,Litre
SM0000394,PO000182,M002,Forged Steel,Consumption,6952.0,Kg
SM0000395,PO000182,M010,Lubricating Oil,Consumption,94.8,Litre
SM0000396,PO000183,M004,Aluminium Alloy,Consumption,6288.0,Kg
SM0000397,PO000183,M011,Industrial Coolant,Consumption,196.5,Litre
SM0000398,PO000184,M003,Stainless Steel,Consumption,3576.0,Kg
SM0000399,PO000184,M012,Electronic Sensors,Consumption,894.0,Piece
SM0000400,PO000185,M002,Forged Steel,Consumption,3660.0,Kg
SM0000401,PO000185,M014,Hydraulic Fluid,Consumption,366.0,Litre
SM0000402,PO000186,M001,Cast Iron,Consumption,6916.0,Kg
SM0000403,PO000186,M015,Protective Coating,Consumption,148.2,Litre
SM0000404,PO000187,M001,Cast Iron,Consumption,18090.0,Kg
SM0000405,PO000187,M010,Lubricating Oil,Consumption,160.8,Litre
SM0000406,PO000187,M011,Industrial Coolant,Consumption,321.6,Litre
SM0000407,PO000188,M002,Forged Steel,Consumption,7084.0,Kg
SM0000408,PO000188,M010,Lubricating Oil,Consumption,96.6,Litre
SM0000409,PO000189,M004,Aluminium Alloy,Consumption,5856.0,Kg
SM0000410,PO000189,M011,Industrial Coolant,Consumption,183.0,Litre
SM0000411,PO000190,M003,Stainless Steel,Consumption,3168.0,Kg
SM0000412,PO000190,M012,Electronic Sensors,Consumption,792.0,Piece
SM0000413,PO000191,M002,Forged Steel,Consumption,3528.0,Kg
SM0000414,PO000191,M014,Hydraulic Fluid,Consumption,352.8,Litre
SM0000415,PO000192,M001,Cast Iron,Consumption,7672.0,Kg
SM0000416,PO000192,M015,Protective Coating,Consumption,164.4,Litre
SM0000417,PO000193,M001,Cast Iron,Consumption,18585.0,Kg
SM0000418,PO000193,M010,Lubricating Oil,Consumption,165.2,Litre
SM0000419,PO000193,M011,Industrial Coolant,Consumption,330.4,Litre
SM0000420,PO000194,M002,Forged Steel,Consumption,7216.0,Kg
SM0000421,PO000194,M010,Lubricating Oil,Consumption,98.4,Litre
SM0000422,PO000195,M004,Aluminium Alloy,Consumption,5600.0,Kg
SM0000423,PO000195,M011,Industrial Coolant,Consumption,175.0,Litre
SM0000424,PO000196,M003,Stainless Steel,Consumption,3464.0,Kg
SM0000425,PO000196,M012,Electronic Sensors,Consumption,866.0,Piece
SM0000426,PO000197,M002,Forged Steel,Consumption,3720.0,Kg
SM0000427,PO000197,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0000428,PO000198,M001,Cast Iron,Consumption,7812.0,Kg
SM0000429,PO000198,M015,Protective Coating,Consumption,167.4,Litre
SM0000430,PO000199,M001,Cast Iron,Consumption,17010.0,Kg
SM0000431,PO000199,M010,Lubricating Oil,Consumption,151.2,Litre
SM0000432,PO000199,M011,Industrial Coolant,Consumption,302.4,Litre
SM0000433,PO000200,M002,Forged Steel,Consumption,6732.0,Kg
SM0000434,PO000200,M010,Lubricating Oil,Consumption,91.8,Litre
SM0000435,PO000201,M004,Aluminium Alloy,Consumption,6496.0,Kg
SM0000436,PO000201,M011,Industrial Coolant,Consumption,203.0,Litre
SM0000437,PO000202,M003,Stainless Steel,Consumption,3592.0,Kg
SM0000438,PO000202,M012,Electronic Sensors,Consumption,898.0,Piece
SM0000439,PO000203,M002,Forged Steel,Consumption,3504.0,Kg
SM0000440,PO000203,M014,Hydraulic Fluid,Consumption,350.4,Litre
SM0000441,PO000204,M001,Cast Iron,Consumption,7224.0,Kg
SM0000442,PO000204,M015,Protective Coating,Consumption,154.8,Litre
SM0000443,PO000205,M001,Cast Iron,Consumption,17415.0,Kg
SM0000444,PO000205,M010,Lubricating Oil,Consumption,154.8,Litre
SM0000445,PO000205,M011,Industrial Coolant,Consumption,309.6,Litre
SM0000446,PO000206,M002,Forged Steel,Consumption,6622.0,Kg
SM0000447,PO000206,M010,Lubricating Oil,Consumption,90.3,Litre
SM0000448,PO000207,M004,Aluminium Alloy,Consumption,5728.0,Kg
SM0000449,PO000207,M011,Industrial Coolant,Consumption,179.0,Litre
SM0000450,PO000208,M003,Stainless Steel,Consumption,3696.0,Kg
SM0000451,PO000208,M012,Electronic Sensors,Consumption,924.0,Piece
SM0000452,PO000209,M002,Forged Steel,Consumption,3588.0,Kg
SM0000453,PO000209,M014,Hydraulic Fluid,Consumption,358.8,Litre
SM0000454,PO000210,M001,Cast Iron,Consumption,6804.0,Kg
SM0000455,PO000210,M015,Protective Coating,Consumption,145.8,Litre
SM0000456,PO000211,M001,Cast Iron,Consumption,18945.0,Kg
SM0000457,PO000211,M010,Lubricating Oil,Consumption,168.4,Litre
SM0000458,PO000211,M011,Industrial Coolant,Consumption,336.8,Litre
SM0000459,PO000212,M002,Forged Steel,Consumption,7480.0,Kg
SM0000460,PO000212,M010,Lubricating Oil,Consumption,102.0,Litre
SM0000461,PO000213,M004,Aluminium Alloy,Consumption,6304.0,Kg
SM0000462,PO000213,M011,Industrial Coolant,Consumption,197.0,Litre
SM0000463,PO000214,M003,Stainless Steel,Consumption,3624.0,Kg
SM0000464,PO000214,M012,Electronic Sensors,Consumption,906.0,Piece
SM0000465,PO000215,M002,Forged Steel,Consumption,3924.0,Kg
SM0000466,PO000215,M014,Hydraulic Fluid,Consumption,392.4,Litre
SM0000467,PO000216,M001,Cast Iron,Consumption,7896.0,Kg
SM0000468,PO000216,M015,Protective Coating,Consumption,169.2,Litre
SM0000469,PO000217,M001,Cast Iron,Consumption,17595.0,Kg
SM0000470,PO000217,M010,Lubricating Oil,Consumption,156.4,Litre
SM0000471,PO000217,M011,Industrial Coolant,Consumption,312.8,Litre
SM0000472,PO000218,M002,Forged Steel,Consumption,7282.0,Kg
SM0000473,PO000218,M010,Lubricating Oil,Consumption,99.3,Litre
SM0000474,PO000219,M004,Aluminium Alloy,Consumption,5408.0,Kg
SM0000475,PO000219,M011,Industrial Coolant,Consumption,169.0,Litre
SM0000476,PO000220,M003,Stainless Steel,Consumption,3416.0,Kg
SM0000477,PO000220,M012,Electronic Sensors,Consumption,854.0,Piece
SM0000478,PO000221,M002,Forged Steel,Consumption,3696.0,Kg
SM0000479,PO000221,M014,Hydraulic Fluid,Consumption,369.6,Litre
SM0000480,PO000222,M001,Cast Iron,Consumption,6804.0,Kg
SM0000481,PO000222,M015,Protective Coating,Consumption,145.8,Litre
SM0000482,PO000223,M001,Cast Iron,Consumption,18135.0,Kg
SM0000483,PO000223,M010,Lubricating Oil,Consumption,161.2,Litre
SM0000484,PO000223,M011,Industrial Coolant,Consumption,322.4,Litre
SM0000485,PO000224,M002,Forged Steel,Consumption,7216.0,Kg
SM0000486,PO000224,M010,Lubricating Oil,Consumption,98.4,Litre
SM0000487,PO000225,M004,Aluminium Alloy,Consumption,6112.0,Kg
SM0000488,PO000225,M011,Industrial Coolant,Consumption,191.0,Litre
SM0000489,PO000226,M003,Stainless Steel,Consumption,3640.0,Kg
SM0000490,PO000226,M012,Electronic Sensors,Consumption,910.0,Piece
SM0000491,PO000227,M002,Forged Steel,Consumption,3540.0,Kg
SM0000492,PO000227,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0000493,PO000228,M001,Cast Iron,Consumption,8148.0,Kg
SM0000494,PO000228,M015,Protective Coating,Consumption,174.6,Litre
SM0000495,PO000229,M001,Cast Iron,Consumption,16065.0,Kg
SM0000496,PO000229,M010,Lubricating Oil,Consumption,142.8,Litre
SM0000497,PO000229,M011,Industrial Coolant,Consumption,285.6,Litre
SM0000498,PO000230,M002,Forged Steel,Consumption,7964.0,Kg
SM0000499,PO000230,M010,Lubricating Oil,Consumption,108.6,Litre
SM0000500,PO000231,M004,Aluminium Alloy,Consumption,5872.0,Kg
SM0000501,PO000231,M011,Industrial Coolant,Consumption,183.5,Litre
SM0000502,PO000232,M003,Stainless Steel,Consumption,3704.0,Kg
SM0000503,PO000232,M012,Electronic Sensors,Consumption,926.0,Piece
SM0000504,PO000233,M002,Forged Steel,Consumption,3552.0,Kg
SM0000505,PO000233,M014,Hydraulic Fluid,Consumption,355.2,Litre
SM0000506,PO000234,M001,Cast Iron,Consumption,7056.0,Kg
SM0000507,PO000234,M015,Protective Coating,Consumption,151.2,Litre
SM0000508,PO000235,M001,Cast Iron,Consumption,16155.0,Kg
SM0000509,PO000235,M010,Lubricating Oil,Consumption,143.6,Litre
SM0000510,PO000235,M011,Industrial Coolant,Consumption,287.2,Litre
SM0000511,PO000236,M002,Forged Steel,Consumption,7722.0,Kg
SM0000512,PO000236,M010,Lubricating Oil,Consumption,105.3,Litre
SM0000513,PO000237,M004,Aluminium Alloy,Consumption,6224.0,Kg
SM0000514,PO000237,M011,Industrial Coolant,Consumption,194.5,Litre
SM0000515,PO000238,M003,Stainless Steel,Consumption,3704.0,Kg
SM0000516,PO000238,M012,Electronic Sensors,Consumption,926.0,Piece
SM0000517,PO000239,M002,Forged Steel,Consumption,3264.0,Kg
SM0000518,PO000239,M014,Hydraulic Fluid,Consumption,326.4,Litre
SM0000519,PO000240,M001,Cast Iron,Consumption,7336.0,Kg
SM0000520,PO000240,M015,Protective Coating,Consumption,157.2,Litre
SM0000521,PO000241,M001,Cast Iron,Consumption,17010.0,Kg
SM0000522,PO000241,M010,Lubricating Oil,Consumption,151.2,Litre
SM0000523,PO000241,M011,Industrial Coolant,Consumption,302.4,Litre
SM0000524,PO000242,M002,Forged Steel,Consumption,7656.0,Kg
SM0000525,PO000242,M010,Lubricating Oil,Consumption,104.4,Litre
SM0000526,PO000243,M004,Aluminium Alloy,Consumption,6176.0,Kg
SM0000527,PO000243,M011,Industrial Coolant,Consumption,193.0,Litre
SM0000528,PO000244,M003,Stainless Steel,Consumption,3944.0,Kg
SM0000529,PO000244,M012,Electronic Sensors,Consumption,986.0,Piece
SM0000530,PO000245,M002,Forged Steel,Consumption,3852.0,Kg
SM0000531,PO000245,M014,Hydraulic Fluid,Consumption,385.2,Litre
SM0000532,PO000246,M001,Cast Iron,Consumption,7448.0,Kg
SM0000533,PO000246,M015,Protective Coating,Consumption,159.6,Litre
SM0000534,PO000247,M001,Cast Iron,Consumption,19035.0,Kg
SM0000535,PO000247,M010,Lubricating Oil,Consumption,169.2,Litre
SM0000536,PO000247,M011,Industrial Coolant,Consumption,338.4,Litre
SM0000537,PO000248,M002,Forged Steel,Consumption,7216.0,Kg
SM0000538,PO000248,M010,Lubricating Oil,Consumption,98.4,Litre
SM0000539,PO000249,M004,Aluminium Alloy,Consumption,6592.0,Kg
SM0000540,PO000249,M011,Industrial Coolant,Consumption,206.0,Litre
SM0000541,PO000250,M003,Stainless Steel,Consumption,3408.0,Kg
SM0000542,PO000250,M012,Electronic Sensors,Consumption,852.0,Piece
SM0000543,PO000251,M002,Forged Steel,Consumption,3456.0,Kg
SM0000544,PO000251,M014,Hydraulic Fluid,Consumption,345.6,Litre
SM0000545,PO000252,M001,Cast Iron,Consumption,7420.0,Kg
SM0000546,PO000252,M015,Protective Coating,Consumption,159.0,Litre
SM0000547,PO000253,M001,Cast Iron,Consumption,19125.0,Kg
SM0000548,PO000253,M010,Lubricating Oil,Consumption,170.0,Litre
SM0000549,PO000253,M011,Industrial Coolant,Consumption,340.0,Litre
SM0000550,PO000254,M002,Forged Steel,Consumption,7304.0,Kg
SM0000551,PO000254,M010,Lubricating Oil,Consumption,99.6,Litre
SM0000552,PO000255,M004,Aluminium Alloy,Consumption,6480.0,Kg
SM0000553,PO000255,M011,Industrial Coolant,Consumption,202.5,Litre
SM0000554,PO000256,M003,Stainless Steel,Consumption,3880.0,Kg
SM0000555,PO000256,M012,Electronic Sensors,Consumption,970.0,Piece
SM0000556,PO000257,M002,Forged Steel,Consumption,3672.0,Kg
SM0000557,PO000257,M014,Hydraulic Fluid,Consumption,367.2,Litre
SM0000558,PO000258,M001,Cast Iron,Consumption,6636.0,Kg
SM0000559,PO000258,M015,Protective Coating,Consumption,142.2,Litre
SM0000560,PO000259,M001,Cast Iron,Consumption,19800.0,Kg
SM0000561,PO000259,M010,Lubricating Oil,Consumption,176.0,Litre
SM0000562,PO000259,M011,Industrial Coolant,Consumption,352.0,Litre
SM0000563,PO000260,M002,Forged Steel,Consumption,7172.0,Kg
SM0000564,PO000260,M010,Lubricating Oil,Consumption,97.8,Litre
SM0000565,PO000261,M004,Aluminium Alloy,Consumption,6544.0,Kg
SM0000566,PO000261,M011,Industrial Coolant,Consumption,204.5,Litre
SM0000567,PO000262,M003,Stainless Steel,Consumption,3888.0,Kg
SM0000568,PO000262,M012,Electronic Sensors,Consumption,972.0,Piece
SM0000569,PO000263,M002,Forged Steel,Consumption,3408.0,Kg
SM0000570,PO000263,M014,Hydraulic Fluid,Consumption,340.8,Litre
SM0000571,PO000264,M001,Cast Iron,Consumption,7168.0,Kg
SM0000572,PO000264,M015,Protective Coating,Consumption,153.6,Litre
SM0000573,PO000265,M001,Cast Iron,Consumption,19710.0,Kg
SM0000574,PO000265,M010,Lubricating Oil,Consumption,175.2,Litre
SM0000575,PO000265,M011,Industrial Coolant,Consumption,350.4,Litre
SM0000576,PO000266,M002,Forged Steel,Consumption,8008.0,Kg
SM0000577,PO000266,M010,Lubricating Oil,Consumption,109.2,Litre
SM0000578,PO000267,M004,Aluminium Alloy,Consumption,5280.0,Kg
SM0000579,PO000267,M011,Industrial Coolant,Consumption,165.0,Litre
SM0000580,PO000268,M003,Stainless Steel,Consumption,3280.0,Kg
SM0000581,PO000268,M012,Electronic Sensors,Consumption,820.0,Piece
SM0000582,PO000269,M002,Forged Steel,Consumption,3900.0,Kg
SM0000583,PO000269,M014,Hydraulic Fluid,Consumption,390.0,Litre
SM0000584,PO000270,M001,Cast Iron,Consumption,7364.0,Kg
SM0000585,PO000270,M015,Protective Coating,Consumption,157.8,Litre
SM0000586,PO000271,M001,Cast Iron,Consumption,18945.0,Kg
SM0000587,PO000271,M010,Lubricating Oil,Consumption,168.4,Litre
SM0000588,PO000271,M011,Industrial Coolant,Consumption,336.8,Litre
SM0000589,PO000272,M002,Forged Steel,Consumption,8074.0,Kg
SM0000590,PO000272,M010,Lubricating Oil,Consumption,110.1,Litre
SM0000591,PO000273,M004,Aluminium Alloy,Consumption,6176.0,Kg
SM0000592,PO000273,M011,Industrial Coolant,Consumption,193.0,Litre
SM0000593,PO000274,M003,Stainless Steel,Consumption,3432.0,Kg
SM0000594,PO000274,M012,Electronic Sensors,Consumption,858.0,Piece
SM0000595,PO000275,M002,Forged Steel,Consumption,3348.0,Kg
SM0000596,PO000275,M014,Hydraulic Fluid,Consumption,334.8,Litre
SM0000597,PO000276,M001,Cast Iron,Consumption,7028.0,Kg
SM0000598,PO000276,M015,Protective Coating,Consumption,150.6,Litre
SM0000599,PO000277,M001,Cast Iron,Consumption,19395.0,Kg
SM0000600,PO000277,M010,Lubricating Oil,Consumption,172.4,Litre
SM0000601,PO000277,M011,Industrial Coolant,Consumption,344.8,Litre
SM0000602,PO000278,M002,Forged Steel,Consumption,7568.0,Kg
SM0000603,PO000278,M010,Lubricating Oil,Consumption,103.2,Litre
SM0000604,PO000279,M004,Aluminium Alloy,Consumption,5920.0,Kg
SM0000605,PO000279,M011,Industrial Coolant,Consumption,185.0,Litre
SM0000606,PO000280,M003,Stainless Steel,Consumption,3392.0,Kg
SM0000607,PO000280,M012,Electronic Sensors,Consumption,848.0,Piece
SM0000608,PO000281,M002,Forged Steel,Consumption,3732.0,Kg
SM0000609,PO000281,M014,Hydraulic Fluid,Consumption,373.2,Litre
SM0000610,PO000282,M001,Cast Iron,Consumption,7812.0,Kg
SM0000611,PO000282,M015,Protective Coating,Consumption,167.4,Litre
SM0000612,PO000283,M001,Cast Iron,Consumption,16020.0,Kg
SM0000613,PO000283,M010,Lubricating Oil,Consumption,142.4,Litre
SM0000614,PO000283,M011,Industrial Coolant,Consumption,284.8,Litre
SM0000615,PO000284,M002,Forged Steel,Consumption,6820.0,Kg
SM0000616,PO000284,M010,Lubricating Oil,Consumption,93.0,Litre
SM0000617,PO000285,M004,Aluminium Alloy,Consumption,6080.0,Kg
SM0000618,PO000285,M011,Industrial Coolant,Consumption,190.0,Litre
SM0000619,PO000286,M003,Stainless Steel,Consumption,3944.0,Kg
SM0000620,PO000286,M012,Electronic Sensors,Consumption,986.0,Piece
SM0000621,PO000287,M002,Forged Steel,Consumption,3924.0,Kg
SM0000622,PO000287,M014,Hydraulic Fluid,Consumption,392.4,Litre
SM0000623,PO000288,M001,Cast Iron,Consumption,7420.0,Kg
SM0000624,PO000288,M015,Protective Coating,Consumption,159.0,Litre
SM0000625,PO000289,M001,Cast Iron,Consumption,16515.0,Kg
SM0000626,PO000289,M010,Lubricating Oil,Consumption,146.8,Litre
SM0000627,PO000289,M011,Industrial Coolant,Consumption,293.6,Litre
SM0000628,PO000290,M002,Forged Steel,Consumption,7744.0,Kg
SM0000629,PO000290,M010,Lubricating Oil,Consumption,105.6,Litre
SM0000630,PO000291,M004,Aluminium Alloy,Consumption,5904.0,Kg
SM0000631,PO000291,M011,Industrial Coolant,Consumption,184.5,Litre
SM0000632,PO000292,M003,Stainless Steel,Consumption,3544.0,Kg
SM0000633,PO000292,M012,Electronic Sensors,Consumption,886.0,Piece
SM0000634,PO000293,M002,Forged Steel,Consumption,4020.0,Kg
SM0000635,PO000293,M014,Hydraulic Fluid,Consumption,402.0,Litre
SM0000636,PO000294,M001,Cast Iron,Consumption,7896.0,Kg
SM0000637,PO000294,M015,Protective Coating,Consumption,169.2,Litre
SM0000638,PO000295,M001,Cast Iron,Consumption,17910.0,Kg
SM0000639,PO000295,M010,Lubricating Oil,Consumption,159.2,Litre
SM0000640,PO000295,M011,Industrial Coolant,Consumption,318.4,Litre
SM0000641,PO000296,M002,Forged Steel,Consumption,7370.0,Kg
SM0000642,PO000296,M010,Lubricating Oil,Consumption,100.5,Litre
SM0000643,PO000297,M004,Aluminium Alloy,Consumption,5712.0,Kg
SM0000644,PO000297,M011,Industrial Coolant,Consumption,178.5,Litre
SM0000645,PO000298,M003,Stainless Steel,Consumption,3360.0,Kg
SM0000646,PO000298,M012,Electronic Sensors,Consumption,840.0,Piece
SM0000647,PO000299,M002,Forged Steel,Consumption,4032.0,Kg
SM0000648,PO000299,M014,Hydraulic Fluid,Consumption,403.2,Litre
SM0000649,PO000300,M001,Cast Iron,Consumption,6944.0,Kg
SM0000650,PO000300,M015,Protective Coating,Consumption,148.8,Litre
SM0000651,PO000301,M001,Cast Iron,Consumption,18720.0,Kg
SM0000652,PO000301,M010,Lubricating Oil,Consumption,166.4,Litre
SM0000653,PO000301,M011,Industrial Coolant,Consumption,332.8,Litre
SM0000654,PO000302,M002,Forged Steel,Consumption,8228.0,Kg
SM0000655,PO000302,M010,Lubricating Oil,Consumption,112.2,Litre
SM0000656,PO000303,M004,Aluminium Alloy,Consumption,5824.0,Kg
SM0000657,PO000303,M011,Industrial Coolant,Consumption,182.0,Litre
SM0000658,PO000304,M003,Stainless Steel,Consumption,3464.0,Kg
SM0000659,PO000304,M012,Electronic Sensors,Consumption,866.0,Piece
SM0000660,PO000305,M002,Forged Steel,Consumption,3468.0,Kg
SM0000661,PO000305,M014,Hydraulic Fluid,Consumption,346.8,Litre
SM0000662,PO000306,M001,Cast Iron,Consumption,7868.0,Kg
SM0000663,PO000306,M015,Protective Coating,Consumption,168.6,Litre
SM0000664,PO000307,M001,Cast Iron,Consumption,17505.0,Kg
SM0000665,PO000307,M010,Lubricating Oil,Consumption,155.6,Litre
SM0000666,PO000307,M011,Industrial Coolant,Consumption,311.2,Litre
SM0000667,PO000308,M002,Forged Steel,Consumption,8118.0,Kg
SM0000668,PO000308,M010,Lubricating Oil,Consumption,110.7,Litre
SM0000669,PO000309,M004,Aluminium Alloy,Consumption,5504.0,Kg
SM0000670,PO000309,M011,Industrial Coolant,Consumption,172.0,Litre
SM0000671,PO000310,M003,Stainless Steel,Consumption,3272.0,Kg
SM0000672,PO000310,M012,Electronic Sensors,Consumption,818.0,Piece
SM0000673,PO000311,M002,Forged Steel,Consumption,3648.0,Kg
SM0000674,PO000311,M014,Hydraulic Fluid,Consumption,364.8,Litre
SM0000675,PO000312,M001,Cast Iron,Consumption,7364.0,Kg
SM0000676,PO000312,M015,Protective Coating,Consumption,157.8,Litre
SM0000677,PO000313,M001,Cast Iron,Consumption,16155.0,Kg
SM0000678,PO000313,M010,Lubricating Oil,Consumption,143.6,Litre
SM0000679,PO000313,M011,Industrial Coolant,Consumption,287.2,Litre
SM0000680,PO000314,M002,Forged Steel,Consumption,6930.0,Kg
SM0000681,PO000314,M010,Lubricating Oil,Consumption,94.5,Litre
SM0000682,PO000315,M004,Aluminium Alloy,Consumption,6256.0,Kg
SM0000683,PO000315,M011,Industrial Coolant,Consumption,195.5,Litre
SM0000684,PO000316,M003,Stainless Steel,Consumption,3800.0,Kg
SM0000685,PO000316,M012,Electronic Sensors,Consumption,950.0,Piece
SM0000686,PO000317,M002,Forged Steel,Consumption,3444.0,Kg
SM0000687,PO000317,M014,Hydraulic Fluid,Consumption,344.4,Litre
SM0000688,PO000318,M001,Cast Iron,Consumption,8260.0,Kg
SM0000689,PO000318,M015,Protective Coating,Consumption,177.0,Litre
SM0000690,PO000319,M001,Cast Iron,Consumption,17325.0,Kg
SM0000691,PO000319,M010,Lubricating Oil,Consumption,154.0,Litre
SM0000692,PO000319,M011,Industrial Coolant,Consumption,308.0,Litre
SM0000693,PO000320,M002,Forged Steel,Consumption,7766.0,Kg
SM0000694,PO000320,M010,Lubricating Oil,Consumption,105.9,Litre
SM0000695,PO000321,M004,Aluminium Alloy,Consumption,6528.0,Kg
SM0000696,PO000321,M011,Industrial Coolant,Consumption,204.0,Litre
SM0000697,PO000322,M003,Stainless Steel,Consumption,3560.0,Kg
SM0000698,PO000322,M012,Electronic Sensors,Consumption,890.0,Piece
SM0000699,PO000323,M002,Forged Steel,Consumption,3672.0,Kg
SM0000700,PO000323,M014,Hydraulic Fluid,Consumption,367.2,Litre
SM0000701,PO000324,M001,Cast Iron,Consumption,7112.0,Kg
SM0000702,PO000324,M015,Protective Coating,Consumption,152.4,Litre
SM0000703,PO000325,M001,Cast Iron,Consumption,16245.0,Kg
SM0000704,PO000325,M010,Lubricating Oil,Consumption,144.4,Litre
SM0000705,PO000325,M011,Industrial Coolant,Consumption,288.8,Litre
SM0000706,PO000326,M002,Forged Steel,Consumption,6886.0,Kg
SM0000707,PO000326,M010,Lubricating Oil,Consumption,93.9,Litre
SM0000708,PO000327,M004,Aluminium Alloy,Consumption,5728.0,Kg
SM0000709,PO000327,M011,Industrial Coolant,Consumption,179.0,Litre
SM0000710,PO000328,M003,Stainless Steel,Consumption,3248.0,Kg
SM0000711,PO000328,M012,Electronic Sensors,Consumption,812.0,Piece
SM0000712,PO000329,M002,Forged Steel,Consumption,3468.0,Kg
SM0000713,PO000329,M014,Hydraulic Fluid,Consumption,346.8,Litre
SM0000714,PO000330,M001,Cast Iron,Consumption,6860.0,Kg
SM0000715,PO000330,M015,Protective Coating,Consumption,147.0,Litre
SM0000716,PO000331,M001,Cast Iron,Consumption,18450.0,Kg
SM0000717,PO000331,M010,Lubricating Oil,Consumption,164.0,Litre
